,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
2255,SP1,2018-05-06,Malaga,Alaves,0,3,A,0,1,A,16,13,4,7,15,13,6,7,2,1,0,0,2.39,3.2,3.1
2256,SP1,2018-05-06,Ath Madrid,Espanol,0,2,A,0,0,D,9,14,3,6,9,13,6,3,1,3,0,0,1.39,4.2,10.0
2257,SP1,2018-05-07,Leganes,Levante,0,3,A,0,0,D,13,10,2,3,15,11,6,5,5,1,1,0,2.1,3.2,3.89
2258,SP1,2018-05-09,Sevilla,Real Madrid,3,2,H,2,0,H,14,14,6,4,21,9,2,3,3,1,0,0,2.45,3.7,2.62
2259,SP1,2018-05-09,Barcelona,Villarreal,5,1,H,3,0,H,12,20,6,7,6,15,4,4,0,3,0,0,1.28,5.75,10.0
2260,SP1,2018-05-12,Eibar,Las Palmas,1,0,H,1,0,H,10,8,5,2,13,12,3,11,3,1,0,0,1.39,4.5,9.0
2261,SP1,2018-05-12,Betis,Sevilla,2,2,D,1,0,H,9,13,5,5,10,19,4,5,1,4,0,0,2.62,3.39,2.7
2262,SP1,2018-05-12,La Coruna,Villarreal,2,4,A,0,3,A,16,11,7,7,14,5,11,0,3,0,0,0,3.5,3.6,2.04
2263,SP1,2018-05-12,Real Madrid,Celta,6,0,H,3,0,H,15,5,10,1,5,10,4,2,0,1,0,0,1.36,5.0,9.0
2264,SP1,2018-05-12,Alaves,Ath Bilbao,3,1,H,1,0,H,4,13,3,4,15,13,0,8,2,5,0,0,2.5,3.29,2.89
2265,SP1,2018-05-12,Girona,Valencia,0,1,A,0,0,D,16,10,4,4,16,11,6,2,2,3,0,0,2.5,3.39,2.75
2266,SP1,2018-05-12,Sociedad,Leganes,3,2,H,2,1,H,11,9,6,3,8,12,5,1,1,2,0,0,1.44,4.2,8.5
2267,SP1,2018-05-12,Getafe,Ath Madrid,0,1,A,0,1,A,11,5,4,3,13,17,8,2,3,2,0,0,2.79,3.1,2.79
2268,SP1,2018-05-13,Espanol,Malaga,4,1,H,3,1,H,19,9,7,3,13,19,5,3,0,2,0,0,1.61,3.7,6.25
2269,SP1,2018-05-13,Levante,Barcelona,5,4,H,2,1,H,12,18,7,7,18,12,3,8,6,6,0,0,10.0,5.25,1.3
2270,SP1,2018-05-19,Villarreal,Real Madrid,2,2,D,0,2,A,14,15,5,7,13,10,4,5,4,3,0,0,3.1,4.1,2.1
2271,SP1,2018-05-19,Sevilla,Alaves,1,0,H,1,0,H,20,10,8,4,15,12,8,3,2,2,0,0,1.4,4.75,8.0
2272,SP1,2018-05-19,Malaga,Getafe,0,1,A,0,0,D,6,11,2,3,19,12,2,9,4,1,0,0,3.3,3.3,2.25
2273,SP1,2018-05-19,Las Palmas,Girona,1,2,A,1,2,A,13,12,7,6,7,19,4,3,1,2,0,0,3.1,3.5,2.25
2274,SP1,2018-05-19,Leganes,Betis,3,2,H,1,1,D,8,16,3,8,9,9,6,4,2,0,1,0,2.7,3.6,2.5
2275,SP1,2018-05-19,Celta,Levante,4,2,H,2,1,H,20,7,9,3,9,15,5,3,1,3,0,1,1.8,4.0,4.1
2276,SP1,2018-05-20,Barcelona,Sociedad,1,0,H,0,0,D,12,13,4,2,13,13,3,8,3,2,0,0,1.22,7.0,11.0
2277,SP1,2018-05-20,Valencia,La Coruna,2,1,H,1,0,H,22,12,5,7,8,11,8,4,0,0,0,0,1.4,4.75,8.0
2278,SP1,2018-05-20,Ath Madrid,Eibar,2,2,D,1,1,D,8,14,4,3,14,14,2,2,6,2,1,0,1.61,3.8,6.0
2279,SP1,2018-05-20,Ath Bilbao,Espanol,0,1,A,0,1,A,12,11,3,4,4,11,7,7,0,1,0,0,2.04,3.5,3.6
2280,SP1,2018-08-17,Betis,Levante,0,3,A,0,1,A,22,6,8,4,10,10,5,3,0,2,0,0,1.66,4.0,5.0
2281,SP1,2018-08-17,Girona,Valladolid,0,0,D,0,0,D,13,2,1,1,21,20,3,2,1,1,0,0,1.75,3.6,5.0
2282,SP1,2018-08-18,Villarreal,Sociedad,1,2,A,1,1,D,16,8,7,4,16,10,4,6,2,3,0,0,2.04,3.4,3.8
2283,SP1,2018-08-18,Barcelona,Alaves,3,0,H,0,0,D,25,3,9,0,6,13,7,1,0,2,0,0,1.11,10.0,21.0
2284,SP1,2018-08-18,Celta,Espanol,1,1,D,0,1,A,12,14,2,5,13,14,8,7,3,2,0,0,1.85,3.5,4.5
2285,SP1,2018-08-19,Vallecano,Sevilla,1,4,A,0,3,A,13,17,2,8,6,15,2,6,1,0,0,0,3.25,3.6,2.14
2286,SP1,2018-08-19,Real Madrid,Getafe,2,0,H,1,0,H,10,4,3,1,11,27,3,0,1,7,0,0,1.2,7.0,13.0
2287,SP1,2018-08-19,Eibar,Huesca,1,2,A,0,2,A,18,8,6,6,12,13,7,0,1,1,0,0,1.66,3.75,5.5
2288,SP1,2018-08-20,Ath Bilbao,Leganes,2,1,H,1,1,D,17,12,5,2,12,13,6,2,4,5,0,0,1.75,3.3,5.5
2289,SP1,2018-08-20,Valencia,Ath Madrid,1,1,D,0,1,A,13,9,4,3,10,15,4,10,2,3,0,0,3.0,3.2,2.5
2290,SP1,2018-08-24,Getafe,Eibar,2,0,H,1,0,H,7,9,4,0,14,11,5,5,2,1,0,0,1.95,3.2,4.33
2291,SP1,2018-08-24,Leganes,Sociedad,2,2,D,0,2,A,18,7,5,6,12,9,5,0,1,2,0,0,3.5,3.3,2.1
2292,SP1,2018-08-25,Ath Madrid,Vallecano,1,0,H,0,0,D,9,13,2,3,7,8,8,5,1,1,0,0,1.16,7.0,21.0
2293,SP1,2018-08-25,Valladolid,Barcelona,0,1,A,0,0,D,7,10,4,5,13,11,6,10,1,1,0,0,17.0,7.5,1.16
2294,SP1,2018-08-25,Alaves,Betis,0,0,D,0,0,D,16,13,4,5,17,15,5,6,3,1,0,0,2.8,3.25,2.6
2295,SP1,2018-08-26,Espanol,Valencia,2,0,H,0,0,D,19,16,9,4,16,12,6,10,1,1,0,0,3.25,3.2,2.37
2296,SP1,2018-08-26,Sevilla,Villarreal,0,0,D,0,0,D,19,14,2,6,13,14,4,5,3,2,0,0,1.72,4.2,4.33
2297,SP1,2018-08-26,Girona,Real Madrid,1,4,A,1,1,D,10,20,5,8,13,11,4,7,2,3,0,0,8.0,5.5,1.36
2298,SP1,2018-08-27,Levante,Celta,1,2,A,0,2,A,15,21,6,9,14,8,7,7,2,3,0,0,2.4,3.25,3.0
2299,SP1,2018-08-27,Ath Bilbao,Huesca,2,2,D,0,0,D,14,9,4,4,17,17,3,2,2,2,0,0,1.61,3.6,6.5
2300,SP1,2018-08-31,Villarreal,Girona,0,1,A,0,0,D,13,14,3,6,15,11,7,2,3,2,0,0,1.57,4.0,6.0
2301,SP1,2018-08-31,Getafe,Valladolid,0,0,D,0,0,D,12,7,3,4,22,14,6,7,3,1,0,0,1.9,3.2,4.75
2302,SP1,2018-08-31,Eibar,Sociedad,2,1,H,1,1,D,8,7,2,2,18,15,4,2,3,2,0,0,2.75,3.25,2.62
2303,SP1,2018-09-01,Celta,Ath Madrid,2,0,H,0,0,D,10,9,4,0,12,14,2,8,4,5,0,1,5.5,3.4,1.75
2304,SP1,2018-09-01,Real Madrid,Leganes,4,1,H,1,1,D,17,8,8,3,11,11,8,1,1,1,0,0,1.12,9.0,21.0
2305,SP1,2018-09-02,Levante,Valencia,2,2,D,2,1,H,13,18,4,5,14,10,3,5,4,2,1,0,3.75,3.4,2.0
2306,SP1,2018-09-02,Alaves,Espanol,2,1,H,0,1,A,8,11,5,7,19,13,0,12,4,3,0,0,2.9,3.1,2.54
2307,SP1,2018-09-02,Betis,Sevilla,1,0,H,0,0,D,11,8,3,2,15,17,5,8,3,6,0,1,2.8,3.5,2.45
2308,SP1,2018-09-02,Barcelona,Huesca,8,2,H,3,2,H,31,7,15,3,6,12,9,4,1,2,0,0,1.08,11.0,29.0
2309,SP1,2018-09-14,Huesca,Vallecano,0,1,A,0,1,A,14,14,4,2,16,18,6,3,2,1,0,0,2.14,3.5,3.4
2310,SP1,2018-09-15,Ath Madrid,Eibar,1,1,D,0,0,D,18,12,9,3,5,21,14,3,2,2,0,0,1.36,4.33,12.0
2311,SP1,2018-09-15,Ath Bilbao,Real Madrid,1,1,D,1,0,H,11,16,3,6,18,6,1,2,6,2,0,0,6.0,4.33,1.53
2312,SP1,2018-09-15,Valencia,Betis,0,0,D,0,0,D,12,11,2,6,22,9,5,4,6,3,0,0,1.75,3.75,4.75
2313,SP1,2018-09-15,Sociedad,Barcelona,1,2,A,1,0,H,8,12,5,6,18,8,1,6,1,1,0,0,7.0,5.25,1.4
2314,SP1,2018-09-16,Espanol,Levante,1,0,H,0,0,D,22,16,9,4,17,13,5,4,1,2,0,0,1.72,3.6,5.25
2315,SP1,2018-09-16,Leganes,Villarreal,0,1,A,0,0,D,16,9,3,3,16,9,6,1,4,3,0,0,3.0,3.1,2.54
2316,SP1,2018-09-16,Sevilla,Getafe,0,2,A,0,2,A,15,10,1,5,10,22,7,1,3,6,0,0,1.55,4.0,7.0
2317,SP1,2018-09-16,Valladolid,Alaves,0,1,A,0,0,D,15,10,5,4,9,12,7,2,3,2,0,0,2.2,3.1,3.6
2318,SP1,2018-09-17,Girona,Celta,3,2,H,2,1,H,11,20,6,7,15,11,3,1,1,3,0,1,2.4,3.3,3.0
2319,SP1,2018-09-21,Huesca,Sociedad,0,1,A,0,0,D,13,7,3,1,16,12,7,5,5,3,0,2,3.6,3.4,2.1
2320,SP1,2018-09-22,Vallecano,Alaves,1,5,A,1,2,A,13,11,4,7,14,12,8,4,1,2,1,0,2.04,3.4,3.6
2321,SP1,2018-09-22,Real Madrid,Espanol,1,0,H,1,0,H,19,10,5,3,5,16,8,3,2,2,0,0,1.18,7.0,15.0
2322,SP1,2018-09-22,Eibar,Leganes,1,0,H,0,0,D,14,4,3,2,16,17,5,2,1,1,0,0,2.04,3.2,4.0
2323,SP1,2018-09-22,Celta,Valladolid,3,3,D,2,1,H,12,14,5,4,9,11,7,8,2,2,0,0,1.75,3.5,5.25
2324,SP1,2018-09-22,Getafe,Ath Madrid,0,2,A,0,1,A,11,7,2,4,12,15,1,5,1,2,1,0,5.0,3.3,1.8
2325,SP1,2018-09-23,Betis,Ath Bilbao,2,2,D,0,2,A,15,7,3,4,13,20,6,1,2,7,0,1,2.14,3.3,3.6
2326,SP1,2018-09-23,Levante,Sevilla,2,6,A,1,4,A,19,20,10,9,5,18,8,4,1,1,0,0,3.5,3.6,2.04
2327,SP1,2018-09-23,Villarreal,Valencia,0,0,D,0,0,D,11,12,1,2,12,12,8,6,4,1,0,1,2.25,3.25,3.3
2328,SP1,2018-09-23,Barcelona,Girona,2,2,D,1,1,D,22,7,11,6,9,16,8,2,3,5,1,0,1.08,11.0,21.0
2329,SP1,2018-09-25,Espanol,Eibar,1,0,H,0,0,D,9,8,5,1,8,8,4,3,2,2,0,0,1.9,3.3,4.5
2330,SP1,2018-09-25,Ath Madrid,Huesca,3,0,H,3,0,H,17,8,5,1,1,14,4,3,0,2,0,0,1.22,6.0,15.0
2331,SP1,2018-09-25,Sociedad,Vallecano,2,2,D,1,2,A,16,11,6,6,12,18,8,5,4,3,0,0,1.61,4.0,5.5
2332,SP1,2018-09-26,Ath Bilbao,Villarreal,0,3,A,0,0,D,12,19,2,6,3,14,6,4,1,1,0,0,2.25,3.3,3.3
2333,SP1,2018-09-26,Leganes,Barcelona,2,1,H,0,1,A,10,9,6,5,15,11,4,5,4,2,0,0,12.0,6.0,1.25
2334,SP1,2018-09-26,Valencia,Celta,1,1,D,1,0,H,14,9,5,3,18,7,0,2,1,3,0,0,1.66,4.0,4.75
2335,SP1,2018-09-26,Sevilla,Real Madrid,3,0,H,3,0,H,16,21,7,3,16,12,5,6,3,4,0,0,4.33,4.2,1.72
2336,SP1,2018-09-27,Girona,Betis,0,1,A,0,0,D,8,14,2,6,17,14,5,1,1,3,0,0,2.5,3.3,2.87
2337,SP1,2018-09-27,Valladolid,Levante,2,1,H,0,0,D,20,9,6,4,17,10,8,6,1,4,0,1,2.04,3.5,3.6
2338,SP1,2018-09-27,Alaves,Getafe,1,1,D,0,0,D,15,13,2,5,8,22,5,7,4,2,0,0,2.8,3.0,2.75
2339,SP1,2018-09-28,Vallecano,Espanol,2,2,D,1,2,A,11,12,5,5,13,16,5,3,3,3,0,0,2.8,3.3,2.6
2340,SP1,2018-09-29,Eibar,Sevilla,1,3,A,0,0,D,15,7,2,5,16,9,6,3,2,3,0,0,3.3,3.4,2.2
2341,SP1,2018-09-29,Barcelona,Ath Bilbao,1,1,D,0,1,A,20,8,8,2,9,18,4,3,3,3,0,0,1.16,7.5,17.0
2342,SP1,2018-09-29,Sociedad,Valencia,0,1,A,0,1,A,10,9,5,2,13,18,3,0,3,5,0,0,2.2,3.4,3.2
2343,SP1,2018-09-29,Real Madrid,Ath Madrid,0,0,D,0,0,D,15,8,6,3,7,17,8,6,3,4,0,0,2.0,3.5,3.75
2344,SP1,2018-09-30,Huesca,Girona,1,1,D,0,1,A,13,14,6,4,14,14,5,5,4,2,0,0,2.5,3.3,2.9
2345,SP1,2018-09-30,Villarreal,Valladolid,0,1,A,0,0,D,27,9,7,3,17,12,7,2,3,3,0,0,1.53,4.0,6.5
2346,SP1,2018-09-30,Levante,Alaves,2,1,H,2,1,H,14,14,4,2,22,19,9,4,7,1,0,0,2.14,3.5,3.3
2347,SP1,2018-09-30,Betis,Leganes,1,0,H,0,0,D,17,11,4,5,7,10,7,1,0,4,0,0,1.64,3.8,5.5
2348,SP1,2018-10-01,Celta,Getafe,1,1,D,1,0,H,8,12,2,4,13,15,3,9,2,2,0,0,2.0,3.5,3.8
2349,SP1,2018-10-05,Ath Bilbao,Sociedad,1,3,A,1,1,D,13,6,5,3,15,19,11,0,6,5,0,0,2.04,3.4,3.8
2350,SP1,2018-10-06,Getafe,Levante,0,1,A,0,0,D,15,12,4,3,17,18,10,2,4,5,1,0,1.72,3.6,5.25
2351,SP1,2018-10-06,Alaves,Real Madrid,1,0,H,0,0,D,8,13,4,6,20,10,4,3,1,0,0,0,9.0,4.75,1.36
2352,SP1,2018-10-06,Leganes,Vallecano,1,0,H,1,0,H,13,6,4,2,12,12,6,4,1,4,0,1,2.0,3.3,4.0
2353,SP1,2018-10-06,Girona,Eibar,2,3,A,2,2,D,10,12,3,4,9,17,4,9,3,6,0,0,2.1,3.2,3.8
2354,SP1,2018-10-07,Sevilla,Celta,2,1,H,1,0,H,12,13,3,5,14,9,8,8,3,4,0,1,1.53,4.33,6.0
2355,SP1,2018-10-07,Valladolid,Huesca,1,0,H,1,0,H,9,11,3,1,9,13,6,2,1,2,0,0,1.9,3.5,4.2
2356,SP1,2018-10-07,Ath Madrid,Betis,1,0,H,0,0,D,13,5,5,0,16,10,6,4,5,3,0,0,1.44,4.0,9.0
2357,SP1,2018-10-07,Espanol,Villarreal,3,1,H,1,1,D,28,13,12,6,13,8,10,3,3,2,0,0,2.25,3.2,3.4
2358,SP1,2018-10-07,Valencia,Barcelona,1,1,D,1,1,D,10,10,3,5,11,6,5,2,2,2,0,0,4.75,4.2,1.64
2359,SP1,2018-10-19,Celta,Alaves,0,1,A,0,0,D,19,9,9,2,9,12,6,2,2,3,0,0,1.66,4.0,5.0
2360,SP1,2018-10-20,Barcelona,Sevilla,4,2,H,2,0,H,23,19,9,7,10,16,5,7,0,1,0,0,1.33,6.0,7.5
2361,SP1,2018-10-20,Real Madrid,Levante,1,2,A,0,2,A,34,6,12,2,10,19,15,1,1,2,0,0,1.14,8.5,19.0
2362,SP1,2018-10-20,Valencia,Leganes,1,1,D,0,0,D,18,7,4,5,9,13,10,1,1,2,0,0,1.5,4.0,7.5
2363,SP1,2018-10-20,Villarreal,Ath Madrid,1,1,D,0,0,D,18,15,6,4,16,9,8,7,3,1,0,0,3.8,3.1,2.14
2364,SP1,2018-10-21,Eibar,Ath Bilbao,1,1,D,1,1,D,18,6,6,3,7,13,8,2,2,3,0,0,2.7,3.2,2.75
2365,SP1,2018-10-21,Vallecano,Getafe,1,2,A,0,0,D,10,5,3,2,14,25,6,2,5,5,1,0,2.9,3.3,2.5
2366,SP1,2018-10-21,Huesca,Espanol,0,2,A,0,1,A,10,6,2,2,21,14,6,4,3,3,0,0,3.5,3.3,2.14
2367,SP1,2018-10-21,Betis,Valladolid,0,1,A,0,1,A,20,6,4,2,7,10,9,6,0,4,0,0,1.61,3.8,6.0
2368,SP1,2018-10-22,Sociedad,Girona,0,0,D,0,0,D,14,12,8,2,14,15,7,6,3,1,0,0,1.72,3.75,5.0
2369,SP1,2018-10-24,Vallecano,Ath Bilbao,1,1,D,1,0,H,11,12,3,4,14,9,5,4,1,1,0,0,3.3,3.3,2.25
2370,SP1,2018-10-26,Valladolid,Espanol,1,1,D,0,1,A,15,11,2,4,16,16,5,2,4,2,0,0,3.4,3.1,2.25
2371,SP1,2018-10-27,Ath Bilbao,Valencia,0,0,D,0,0,D,13,11,2,3,25,22,5,2,2,5,0,0,2.5,3.3,2.87
2372,SP1,2018-10-27,Celta,Eibar,4,0,H,2,0,H,10,17,6,5,9,8,2,8,0,0,0,0,2.14,3.3,3.6
2373,SP1,2018-10-27,Ath Madrid,Sociedad,2,0,H,1,0,H,14,7,4,0,10,7,10,1,2,1,0,0,1.53,3.8,7.5
2374,SP1,2018-10-27,Girona,Vallecano,2,1,H,2,0,H,14,14,6,5,11,16,4,7,1,3,1,0,1.85,3.5,4.5
2375,SP1,2018-10-27,Levante,Leganes,2,0,H,1,0,H,9,21,4,6,12,14,3,2,2,2,0,0,2.1,3.25,3.75
2376,SP1,2018-10-28,Barcelona,Real Madrid,5,1,H,2,0,H,13,15,8,4,17,14,4,2,2,2,0,0,1.95,3.8,3.6
2377,SP1,2018-10-28,Sevilla,Huesca,2,1,H,0,0,D,15,11,4,2,9,14,4,2,2,3,0,0,1.22,6.5,13.0
2378,SP1,2018-10-28,Alaves,Villarreal,2,1,H,0,1,A,19,9,6,2,9,11,8,4,1,1,0,0,3.0,3.2,2.5
2379,SP1,2018-10-28,Getafe,Betis,2,0,H,0,0,D,16,7,7,3,9,14,5,4,1,2,0,0,2.4,3.1,3.25
2380,SP1,2018-11-03,Valencia,Girona,0,1,A,0,0,D,27,5,9,3,14,13,11,2,4,4,0,0,1.5,4.0,7.5
2381,SP1,2018-11-03,Vallecano,Barcelona,2,3,A,1,1,D,11,9,5,5,23,11,3,1,4,2,0,0,9.5,6.0,1.28
2382,SP1,2018-11-03,Real Madrid,Valladolid,2,0,H,0,0,D,16,12,7,2,14,7,8,6,1,0,0,0,1.16,8.0,15.0
2383,SP1,2018-11-03,Leganes,Ath Madrid,1,1,D,0,0,D,8,9,3,4,18,12,4,7,4,2,0,0,5.75,3.4,1.72
2384,SP1,2018-11-04,Villarreal,Levante,1,1,D,0,0,D,23,13,4,2,14,10,5,4,3,3,0,0,1.55,4.0,6.0
2385,SP1,2018-11-04,Eibar,Alaves,2,1,H,0,1,A,23,9,8,3,11,7,13,1,4,0,1,1,2.04,3.3,3.9
2386,SP1,2018-11-04,Betis,Celta,3,3,D,1,0,H,14,14,6,7,12,11,4,4,4,2,0,0,1.8,3.8,4.5
2387,SP1,2018-11-04,Huesca,Getafe,1,1,D,0,0,D,18,8,7,2,18,13,10,2,5,3,0,0,3.6,3.3,2.1
2388,SP1,2018-11-04,Sociedad,Sevilla,0,0,D,0,0,D,10,8,1,1,8,17,7,7,1,3,0,0,2.75,3.5,2.45
2389,SP1,2018-11-05,Espanol,Ath Bilbao,1,0,H,1,0,H,8,10,3,2,15,13,2,1,1,3,0,0,2.0,3.3,4.0
2390,SP1,2018-11-09,Levante,Sociedad,1,3,A,1,0,H,17,15,2,4,17,12,6,4,6,1,0,0,2.62,3.4,2.62
2391,SP1,2018-11-10,Girona,Leganes,0,0,D,0,0,D,5,10,0,1,13,13,0,6,1,4,0,0,2.04,3.2,3.75
2392,SP1,2018-11-10,Ath Madrid,Ath Bilbao,3,2,H,0,1,A,9,6,3,5,8,15,12,2,5,4,0,1,1.44,4.0,9.0
2393,SP1,2018-11-10,Valladolid,Eibar,0,0,D,0,0,D,9,16,1,6,16,15,4,4,2,4,0,1,2.3,3.3,3.25
2394,SP1,2018-11-10,Getafe,Valencia,0,1,A,0,0,D,17,7,3,3,23,8,6,4,3,3,1,0,2.75,3.1,2.75
2395,SP1,2018-11-11,Barcelona,Betis,3,4,A,0,2,A,20,15,5,8,13,11,10,5,4,2,1,0,1.18,7.0,13.0
2396,SP1,2018-11-11,Sevilla,Espanol,2,1,H,0,1,A,23,15,10,7,18,10,6,3,4,2,0,0,1.75,3.6,4.5
2397,SP1,2018-11-11,Vallecano,Villarreal,2,2,D,1,1,D,15,11,7,5,7,12,8,4,1,3,0,1,3.1,3.4,2.25
2398,SP1,2018-11-11,Celta,Real Madrid,2,4,A,0,1,A,15,14,4,5,19,13,5,1,4,2,1,0,5.0,4.5,1.55
2399,SP1,2018-11-11,Alaves,Huesca,2,1,H,1,1,D,13,9,5,2,20,13,5,4,3,4,0,0,1.8,3.6,4.33
2400,SP1,2018-11-23,Leganes,Alaves,1,0,H,1,0,H,13,7,6,2,10,13,5,3,2,4,0,0,2.2,3.1,3.6
2401,SP1,2018-11-24,Ath Madrid,Barcelona,1,1,D,0,0,D,3,8,1,2,19,12,2,8,5,3,0,0,3.0,3.3,2.37
2402,SP1,2018-11-24,Huesca,Levante,2,2,D,1,1,D,32,5,12,3,11,8,7,2,4,3,1,0,2.25,3.4,3.25
2403,SP1,2018-11-24,Eibar,Real Madrid,3,0,H,1,0,H,14,9,8,3,17,8,5,4,2,1,0,0,6.0,4.33,1.53
2404,SP1,2018-11-24,Valencia,Vallecano,3,0,H,1,0,H,13,13,10,3,15,14,6,5,2,4,0,1,1.44,4.5,7.5
2405,SP1,2018-11-25,Sevilla,Valladolid,1,0,H,1,0,H,17,13,9,5,15,15,8,6,3,3,0,0,1.4,4.75,8.0
2406,SP1,2018-11-25,Villarreal,Betis,2,1,H,0,0,D,13,13,8,6,15,13,5,4,2,1,0,0,2.14,3.4,3.4
2407,SP1,2018-11-25,Espanol,Girona,1,3,A,0,2,A,18,16,10,11,16,14,8,3,3,4,0,0,1.66,3.6,5.75
2408,SP1,2018-11-25,Ath Bilbao,Getafe,1,1,D,0,0,D,8,15,4,2,10,12,2,2,5,4,0,0,2.04,3.3,3.9
2409,SP1,2018-11-26,Sociedad,Celta,2,1,H,1,0,H,15,6,8,2,12,14,6,2,2,2,0,0,1.85,3.75,4.2
2410,SP1,2018-11-30,Vallecano,Eibar,1,0,H,0,0,D,5,13,2,5,15,12,1,4,5,3,0,0,3.1,3.3,2.3
2411,SP1,2018-12-01,Valladolid,Leganes,2,4,A,0,2,A,20,14,6,5,5,13,6,5,0,3,0,0,2.37,3.1,3.3
2412,SP1,2018-12-01,Real Madrid,Valencia,2,0,H,1,0,H,13,7,3,2,11,10,2,2,1,3,0,0,1.44,4.75,7.0
2413,SP1,2018-12-01,Getafe,Espanol,3,0,H,0,0,D,14,8,5,2,17,16,7,4,3,2,0,0,2.4,2.87,3.4
2414,SP1,2018-12-01,Celta,Huesca,2,0,H,1,0,H,12,8,5,3,14,14,4,4,2,3,0,0,1.64,4.0,5.0
2415,SP1,2018-12-02,Barcelona,Villarreal,2,0,H,1,0,H,16,12,7,2,9,17,11,1,2,4,0,0,1.25,6.5,11.0
2416,SP1,2018-12-02,Girona,Ath Madrid,1,1,D,1,0,H,13,17,3,3,8,16,2,9,0,5,0,0,5.5,3.4,1.75
2417,SP1,2018-12-02,Betis,Sociedad,1,0,H,1,0,H,6,6,4,4,18,18,6,4,4,2,0,0,2.2,3.3,3.4
2418,SP1,2018-12-02,Alaves,Sevilla,1,1,D,1,0,H,11,14,3,3,21,14,2,5,3,3,0,0,3.6,3.6,2.0
2419,SP1,2018-12-03,Levante,Ath Bilbao,3,0,H,1,0,H,17,12,7,3,11,15,2,6,3,5,0,1,2.75,3.4,2.54
2420,SP1,2018-12-07,Leganes,Getafe,1,1,D,0,1,A,17,6,5,2,12,13,7,2,1,2,1,0,2.62,2.9,3.0
2421,SP1,2018-12-08,Ath Madrid,Alaves,3,0,H,1,0,H,12,13,5,3,20,15,5,5,5,4,0,0,1.36,4.5,10.0
2422,SP1,2018-12-08,Espanol,Barcelona,0,4,A,0,3,A,15,17,3,9,16,10,11,4,1,0,0,0,6.5,4.33,1.5
2423,SP1,2018-12-08,Valencia,Sevilla,1,1,D,0,0,D,16,11,6,3,13,17,6,4,0,4,0,0,2.2,3.5,3.2
2424,SP1,2018-12-08,Villarreal,Celta,2,3,A,0,1,A,13,14,3,7,12,10,6,1,3,3,0,0,1.72,3.8,4.75
2425,SP1,2018-12-09,Betis,Vallecano,2,0,H,0,0,D,8,12,3,3,13,20,2,9,2,3,0,0,1.53,4.33,6.0
2426,SP1,2018-12-09,Sociedad,Valladolid,1,2,A,0,1,A,23,10,5,6,9,16,11,6,2,2,0,0,1.61,3.6,6.5
2427,SP1,2018-12-09,Eibar,Levante,4,4,D,1,2,A,32,14,7,5,11,7,12,3,2,2,0,0,1.75,3.8,4.5
2428,SP1,2018-12-09,Huesca,Real Madrid,0,1,A,0,1,A,11,5,4,4,12,10,11,6,2,2,0,0,10.0,5.5,1.3
2429,SP1,2018-12-10,Ath Bilbao,Girona,1,0,H,0,0,D,25,3,10,1,17,15,11,0,3,1,0,0,1.95,3.4,4.0
2430,SP1,2018-12-14,Celta,Leganes,0,0,D,0,0,D,15,5,2,2,11,11,10,0,3,3,0,0,1.85,3.5,4.33
2431,SP1,2018-12-15,Eibar,Valencia,1,1,D,0,1,A,18,11,6,4,11,15,4,2,0,1,0,0,2.7,3.2,2.7
2432,SP1,2018-12-15,Getafe,Sociedad,1,0,H,1,0,H,9,9,2,4,24,14,2,3,3,4,0,0,2.25,3.1,3.5
2433,SP1,2018-12-15,Real Madrid,Vallecano,1,0,H,1,0,H,9,11,4,3,15,18,4,4,0,3,0,0,1.14,9.0,15.0
2434,SP1,2018-12-15,Valladolid,Ath Madrid,2,3,A,0,2,A,8,14,2,5,16,13,9,3,4,1,0,0,5.75,3.4,1.72
2435,SP1,2018-12-16,Sevilla,Girona,2,0,H,0,0,D,17,8,5,2,18,12,5,3,2,1,0,0,1.44,4.5,7.0
2436,SP1,2018-12-16,Levante,Barcelona,0,5,A,0,2,A,20,16,6,9,12,9,15,3,2,3,1,0,9.0,6.5,1.25
2437,SP1,2018-12-16,Huesca,Villarreal,2,2,D,1,0,H,30,10,13,5,12,11,13,2,4,5,0,1,3.5,3.2,2.14
2438,SP1,2018-12-16,Espanol,Betis,1,3,A,1,1,D,10,12,3,5,23,10,0,4,3,4,0,0,2.4,3.3,3.0
2439,SP1,2018-12-17,Alaves,Ath Bilbao,0,0,D,0,0,D,11,6,2,3,16,13,5,3,2,2,0,0,3.0,3.2,2.5
2440,SP1,2018-12-21,Sociedad,Alaves,0,1,A,0,1,A,18,9,4,3,14,11,10,1,2,4,0,0,1.75,3.5,5.0
2441,SP1,2018-12-21,Girona,Getafe,1,1,D,0,0,D,12,5,4,2,9,13,4,1,1,2,0,0,2.62,3.0,2.9
2442,SP1,2018-12-22,Ath Madrid,Espanol,1,0,H,0,0,D,8,18,5,4,16,13,5,9,1,1,0,0,1.4,4.0,10.0
2443,SP1,2018-12-22,Ath Bilbao,Valladolid,1,1,D,1,0,H,8,5,3,2,25,12,3,1,3,2,0,0,1.75,3.4,5.0
2444,SP1,2018-12-22,Barcelona,Celta,2,0,H,2,0,H,9,11,5,1,14,15,4,6,0,1,0,0,1.12,9.0,21.0
